ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
4.7,1,2755.44,2,1246.14,0,5,1,0,0,0,0,0,0,0,0,0,0,1,8700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,186.32,0,0,28,0,4.5,102,51,752,0,1,0,B3,U
4.5,0,0,0,0,0,0,0,0,0,0,0,1,1292.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14718.03,0,0,0,1,2870.7,1,0,34,1,12,98,39,600,0,1,0,B4,S
,1,294.08,2,254.66,0,0,0,0,0,0,0,1,1492.04,1,356.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,72,1,9,138,46,715,0,1,1,B1,S
0.9,1,1757.51,3,3838.45,0,7,0,0,0,1,1,0,0,1,2093.19,12,339.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6.5,99,42,700,0,1,0,B17,R
4,1,134.68,1,136.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,7,121,28,675,0,1,0,B4,S
4.3,0,0,0,0,0,0,0,0,0,0,0,1,18274.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,646,0,1,1,B5,U
23,1,53.85,1,477.32,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14995.95,0,0,0,0,0,0,1,96,1,7.5,125,32,608,0,1,0,B9,U
1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,64433.39,0,0,0,0,0,0,0,1,102573.96,1,163616.69,0,1,25,1,5.5,109,33,655,0,1,0,B1,R
4.8,1,1459.17,6,5211.81,0,7,1,0,0,1,1,0,0,1,5023.27,0,0,0,0,1,4383.46,1,2308.68,0,0,0,0,0,0,0,0,0,1,2881.32,1,0,,,,,,706,0,1,1,B1,S
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10003.36,1,15040.02,1,1,122135.76,1,144364.55,0,0,40,1,6.5,100,52,665,0,1,1,B4,S
1.6,1,45.37,5,623.9,0,2,0,1,4.49,0,0,1,0.95,1,775.09,1,21.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4.5,106,29,718,0,1,0,B4,U
8.6,1,305.95,5,3304.97,0,14,0,0,0,5,0,1,1474.74,1,3492.87,13,638.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80.96,1,0,44,1,4.5,102,51,676,0,1,0,B4,S
3.2,1,279.17,3,756.37,0,6,0,0,0,0,0,1,743.45,1,960.33,0,0,0,0,0,0,0,0,0,0,0,0,1,14852.09,1,0,0,0,0,0,0,53,1,9.5,106,42,672,0,1,0,B4,S
3.3,1,143.05,1,958.82,0,2,0,0,0,0,0,0,0,1,1277.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5016.28,0,1,52,0,5,112,42,708,0,1,0,B4,U
8.6,1,248.03,6,3903.39,0,5,1,1,7.83,2,1,1,842.82,1,8443.62,8,142.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,3.5,109,57,657,0,1,1,B10,S
4.7,1,4618.11,2,4712.64,0,17,0,0,0,0,1,1,8509.54,1,1418.68,0,0,0,0,0,0,1,19.9,0,0,0,0,0,0,0,1,109042.59,1,93607.98,0,0,,1,,,,737,0,1,0,B4,S
1.2,1,914.27,2,2276.7,0,1,0,0,0,0,2,1,3878.92,1,121.71,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,454.95,0,1,15,1,10,99,88,764,0,1,0,B8,U
3.7,1,280.32,3,495.63,0,1,0,0,0,3,1,1,97.71,1,310.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,6,92,39,635,0,1,0,B2,U
0.5,1,31648,3,5308.87,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,14,177,55,593,0,1,1,B1,U
4.3,1,78034.81,2,198.76,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,,,,,,708,0,1,0,B14,U
42.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3718.4,0,0,0,0,0,0,1,15202.07,1,1,45811.72,1,44514.86,2,0,25,1,3.5,101,,,0,1,0,B5,S
2.3,0,0,0,0,0,0,0,0,0,0,0,1,48863.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,624,0,0,1,B4,S
0.3,0,0,0,0,0,0,0,0,0,0,0,1,3696.26,1,3304.92,0,0,0,0,0,0,0,0,0,0,1,10062.56,0,0,0,0,0,1,3496.48,0,0,20,0,5,100,38,621,0,1,1,B8,U
4.3,1,1214,4,1573.56,0,6,1,0,0,1,0,0,0,1,723.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,274.03,1,0,18,0,5,102,34,661,0,1,0,B12,U
6.5,1,2559.21,2,469.33,0,3,0,0,0,,2,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,16769.98,2,0,0,,,,0,74,1,11,122,38,601,0,1,0,B14,U
3.9,1,19071.33,1,6518.07,0,2,0,0,0,0,3,0,0,1,2696.06,1,39.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172.05,0,1,26,0,3.5,152,48,645,0,1,1,B1,S
0.5,1,963.45,2,1768.66,0,5,0,1,9.48,0,0,0,0,1,2677.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1668.86,1,0,39,0,5,118,27,636,0,1,1,B11,U
3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15036.32,0,0,0,0,0,0,0,39,0,5.5,112,,,0,1,1,B5,U
7.9,1,757.06,2,76.77,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15817.45,0,0,0,1,1684.43,0,0,,,,,,694,0,1,0,B2,U
1,1,199.6,0,0,0,0,0,0,0,0,0,1,3273.86,1,184.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,8,106,45,699,0,1,1,B5,R
0.4,1,3493.61,3,1749.19,0,3,1,0,0,,1,0,0,1,870.91,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,17,0,4.5,93,37,652,0,1,0,B15,U
3.9,1,218.2,2,972.56,0,2,0,0,0,0,1,1,38.19,1,394.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1249.5,0,0,47,1,10,100,50,696,1,1,0,B2,S
8.3,1,9.45,5,380.87,0,3,0,0,0,2,7,1,12.6,1,38.24,1,47.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1434.88,0,0,15,0,3.5,95,63,727,0,1,0,B6,U
,1,796.79,3,1939.69,0,3,0,1,4.56,3,0,0,0,1,2341.55,1,31.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5.5,108,56,644,0,1,1,B3,U
,1,1260.18,4,3279.47,0,18,0,0,0,,3,1,1490.99,1,3894.65,,,0,0,0,0,1,13952.54,,,0,0,0,0,0,1,75496.96,,,,0,,1,,,,733,0,1,0,B15,R
1.8,1,307.05,3,1088.06,0,5,0,0,0,0,0,1,622.12,1,1350.52,5,123.5,0,0,0,0,1,22055.71,0,0,0,0,0,0,0,0,0,1,23461.06,0,0,10,0,3.5,99,76,729,0,1,0,B1,U
0.8,1,706.22,5,2370.15,0,12,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,830.79,0,0,1,10039.56,0,0,0,0,0,1,58213.81,1,0,20,0,6.5,110,53,703,0,1,0,B6,U
4.3,1,397.52,2,909.01,0,0,0,0,0,0,1,1,766.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,588.98,1,1,44,0,6,118,42,657,1,1,1,B1,U
0.9,1,885.42,3,1895.91,0,4,1,0,0,0,0,1,14052.2,1,1141.56,0,0,0,0,1,6183.37,0,0,0,0,0,0,0,0,0,0,0,1,871.26,0,0,48,0,5,128,49,677,0,1,0,B4,U
2.1,1,814.7,4,1592.74,0,5,1,0,0,0,0,1,244.29,1,603.23,4,76.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55.57,0,0,29,1,11,102,42,633,0,1,1,B3,U
16.3,1,1959.18,3,2841.07,0,6,1,0,0,0,10,1,3692.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7.83,0,0,68,0,4.5,122,48,630,0,1,0,B6,U
3.1,1,1351.51,1,368.16,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,59,1,8,112,69,691,0,1,0,B14,R
3.3,0,0,0,0,0,0,0,0,0,0,0,1,4764.16,1,99.56,0,0,1,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,1,7,118,52,731,0,1,1,B2,U
20.2,1,2107.57,3,5634.69,0,14,0,0,0,0,2,1,34695.81,1,3158.64,7,855.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6011.81,0,0,7,0,4,81,27,584,0,1,0,B4,U
21.3,1,6293.86,2,399.15,0,4,1,0,0,0,2,1,497.65,1,23.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,3.5,107,22,599,0,1,0,B4,U
3.9,0,0,0,0,0,0,0,0,0,0,0,1,22432.46,0,0,0,0,1,4000,1,16938.86,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,114,1,10,154,56,699,0,1,1,B1,U
10.3,1,454.77,2,1573.3,0,9,0,0,0,1,2,0,0,1,1372.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3090.59,0,0,,,,,,727,0,1,0,B9,U
5,1,771.93,5,2549.14,0,13,1,0,0,0,1,0,0,1,2897.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3019.77,0,0,15,0,4,90,57,690,0,1,0,B2,U
37.2,0,0,0,0,0,0,0,0,0,,0,1,9402.49,1,2638.52,,,0,0,1,21325.51,1,0.01,,,0,0,1,13751.65,1,0,0,,,,1,70,1,10,124,,,0,1,0,B14,U
11.9,1,2343.31,5,1811.13,0,9,0,0,0,,13,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,61,1,7.5,139,38,585,0,1,0,B19,U
1.9,1,1129.99,2,2778.52,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-28.47,0,0,20,1,8.5,106,72,630,0,1,0,B5,U
7.7,1,65.96,2,64.64,0,2,0,0,0,0,0,1,621.57,0,0,0,0,1,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,223.07,0,0,92,0,3,143,68,690,0,1,1,B4,R
20.7,1,1811.5,5,10447.26,0,36,0,0,0,0,6,1,77709.84,1,1892.27,0,0,0,0,1,16746.11,1,-0.09,1,0,0,0,0,0,0,0,0,1,1733.48,1,0,60,1,9.5,118,40,618,0,1,0,B5,S
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,65,0,3.5,139,20,620,0,1,0,B16,U
7.3,1,2776.34,8,9670.41,0,15,0,0,0,,0,1,167.09,1,9141.6,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,19,1,12.5,92,55,710,0,1,1,B14,S
13.5,1,1817.87,2,1329.59,0,6,1,0,0,,2,0,0,0,0,,,1,27200,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,19,0,8,110,37,580,0,1,1,B18,R
4.2,1,1849.61,8,5278.05,0,12,1,1,104.77,11,8,1,134.95,1,0,12,402.04,1,4000,1,6960.19,0,0,1,172.58,0,0,0,0,0,0,0,1,3432.5,0,0,22,1,7.5,88,72,687,0,1,1,B17,R
1.2,1,3917.71,2,1815.21,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4036.63,1,0,,,,,,653,0,1,0,B2,S
4.1,1,1058.38,1,672.79,0,1,1,0,0,0,2,1,2394.41,1,160.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,655,0,1,0,B5,U
12.4,0,0,0,0,0,0,0,0,0,0,0,1,1313.17,0,0,0,0,0,0,0,0,0,0,0,0,1,10337.45,0,0,0,0,0,1,20130.6,2,0,30,1,10,104,76,707,0,1,1,B8,U
18.5,1,1213.15,7,3827.5,0,12,1,0,0,1,3,0,0,1,512.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5905.04,1,0,70,1,13.5,121,,,0,1,0,B2,U
1.7,1,56.02,1,203.13,0,0,0,1,4.13,0,0,1,1079.04,1,417.69,0,0,1,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180.29,0,0,52,0,5.5,117,74,684,0,1,1,B2,U
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29457.01,0,0,0,0,0,0,1,14864.51,1,0,0,0,0,0,0,42,0,4.5,111,54,682,0,1,1,B4,U
4.5,1,165.33,1,522.12,0,0,0,0,0,0,1,1,3161.04,0,0,0,0,1,5300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,4,106,38,619,0,1,1,B8,U
11.9,1,1059.77,6,3183.8,0,9,1,0,0,4,12,0,0,1,1158.12,4,111.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,309.24,0,0,25,0,5,110,49,641,0,1,0,B3,U
1.3,1,18.88,2,359.93,0,4,0,0,0,1,1,0,0,1,569.54,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,8.5,97,59,708,0,1,0,B4,S
6.3,1,354.24,1,519.98,0,6,1,0,0,0,0,0,0,1,45.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,6.5,104,41,637,0,1,0,B1,R
,1,2716.25,1,1017.99,0,4,0,0,0,0,1,1,5175.46,0,0,0,0,1,20000,1,6587.95,0,0,0,0,0,0,0,0,0,0,0,1,793.9,1,0,27,0,5.5,107,57,666,0,1,1,B1,S
,1,31423.94,2,1330.17,0,0,0,0,0,0,0,1,53821.29,0,0,0,0,0,0,1,13480.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,2.5,160,63,751,0,1,1,B2,S
7.2,1,1233.61,3,2291.28,0,4,0,0,0,1,0,1,1081.16,1,23.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,6,89,74,650,0,1,0,B2,R
2.2,1,17360.14,2,6033.99,0,3,1,0,0,0,2,1,320.59,1,214.01,6,338.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,5,157,66,679,0,1,1,B8,U
3.9,1,7052.31,2,726.33,0,1,0,0,0,0,0,1,210.17,1,1006.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180390.67,1,179280.21,1,0,,1,,,,597,0,1,1,B13,U
19.3,0,0,0,0,0,0,0,0,0,,0,1,2738.98,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,4,0,4.5,83,65,610,0,0,0,B15,U
2.2,1,142.1,5,1809.89,0,1,0,0,0,0,0,1,25.24,1,2908.71,9,246.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,6,138,,,0,1,0,B12,U
25.1,1,1343.18,2,2217.77,0,8,1,0,0,0,3,1,1075,1,682.11,0,0,0,0,0,0,1,15124.56,0,0,0,0,0,0,0,0,0,1,16914.16,0,0,,,,,,656,0,1,0,B4,R
3.3,1,1630.19,1,1500.92,0,2,1,0,0,0,2,0,0,1,208.38,1,59.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,635,0,1,0,B2,S
4.7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,1,20000,1,17259.1,0,0,,,0,0,1,15086.81,0,0,0,,,,0,20,0,5,102,55,655,0,1,0,B15,R
4.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,14816.66,1,0,0,,,,0,2,0,6,88,33,680,0,1,0,B19,U
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,1,15222.53,1,0,0,1,0,0,0,105,0,2,141,56,695,0,1,1,B5,U
15.2,1,3985.4,5,10762.42,0,18,1,0,0,0,1,0,0,1,2025.46,4,300.09,1,7700,0,0,0,0,0,0,0,0,1,17698.76,1,1,72506.98,1,67317.58,2,1,10,1,6,95,60,686,0,1,0,B1,S
6.7,1,1421.27,1,672.1,0,1,0,0,0,0,0,1,4019.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.52,0,0,3,0,4,114,45,697,0,1,0,B5,S
12.1,1,541.81,3,2101.86,0,6,1,0,0,2,0,0,0,1,2157.3,1,87.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.58,0,1,144,1,9,168,63,681,0,1,0,B4,R
6.8,1,2638.22,2,630.45,0,5,0,0,0,,5,1,30.02,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,21,0,6.5,111,44,605,0,1,0,B14,S
,1,23182.75,2,1550.43,0,7,1,0,0,0,1,0,0,0,0,0,0,0,0,1,30048.7,0,0,0,0,0,0,1,31316.18,1,0,0,1,0,0,0,,,,,,688,0,1,1,B2,U
12.6,1,2891.38,2,1139.2,0,8,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,635,0,1,0,B2,U
5.6,0,0,0,0,0,0,0,0,0,0,0,1,88969.4,1,1646.52,4,74.25,0,0,1,9696.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,656,0,1,1,B1,R
20.4,1,407.14,3,1597.15,0,11,1,0,0,,3,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,46,0,3.5,107,50,672,0,1,0,B14,U
,1,4042.5,3,6932.67,0,13,1,0,0,1,2,1,18574.73,1,4761.37,0,0,0,0,1,11575.57,0,0,0,0,0,0,0,0,0,0,0,1,386.04,0,0,68,0,4,137,50,704,0,1,1,B4,S
2.8,1,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,3.5,137,27,679,0,1,0,B4,S
,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,1,15026.4,1,0,0,,,,0,27,0,3.5,98,31,640,0,0,1,B18,R
0.3,1,704.02,6,2979.84,0,11,0,1,4.94,2,4,1,112.94,1,2782.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1169.48,1,0,55,1,10,112,51,700,0,1,1,B7,S
5.5,1,808.89,7,2385.93,0,7,1,1,143.73,4,0,1,259.09,1,714.44,7,277.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1,8.5,117,41,595,0,1,0,B2,U
14.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10631.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,2.5,99,30,668,0,0,0,B8,S
2.3,1,3469.7,3,3829.1,0,9,1,0,0,0,0,1,1077.7,1,1465.02,1,97.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14,1,11,95,55,675,0,1,1,B5,U
29.1,0,0,0,0,0,0,0,0,0,0,0,1,21439.3,0,0,0,0,0,0,1,2336.97,0,0,0,0,0,0,0,0,0,0,0,1,152.65,0,0,17,1,8.5,94,78,715,0,1,1,B5,S
2.4,1,63.08,2,1003.37,0,2,0,1,18.59,3,3,1,11.33,1,192.63,2,65.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,6.5,117,33,675,0,1,0,B6,U
3.7,1,4698.58,3,1780.96,0,2,0,0,0,,0,0,0,1,2761.49,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,79,1,10,125,28,627,0,1,0,B19,S
14.1,1,318.29,3,1578.78,0,5,0,0,0,0,0,1,1850.18,1,1309.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2175.69,0,0,,,,,,705,0,1,0,B4,U
1.2,1,200.66,2,249.99,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,6,101,36,692,0,1,0,B5,U
4.2,1,1054.2,3,1838.88,0,11,1,0,0,0,4,0,0,1,111.29,5,367.18,0,0,0,0,0,0,0,0,0,0,1,15867.64,0,0,0,1,1073.08,2,0,31,1,10,110,83,711,0,1,1,B5,U
2.4,1,187.03,2,738.76,0,2,0,0,0,0,1,1,2399.85,1,927.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1,8.5,111,28,590,1,1,0,B5,U
9.4,0,0,0,0,0,0,0,0,0,0,0,1,14259.74,0,0,0,0,0,0,1,3128.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,0,2.5,147,22,631,0,1,1,B5,S
0.3,1,615.29,3,1257.13,1,1,0,0,0,0,0,1,179.66,1,1809.95,1,85.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,3.5,93,33,675,0,1,0,B5,S
1.7,1,798.37,1,405.37,0,1,0,0,0,0,2,1,272.03,1,5.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,5,96,24,626,0,1,0,B2,R
4.3,1,20032.96,1,1484.98,0,4,1,0,0,0,0,0,0,1,374.86,2,79.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,642,0,1,1,B2,S
4.4,1,916.15,4,4254.25,0,20,0,0,0,,5,1,6156.44,1,122.75,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,15,1,8.5,99,67,636,0,1,1,B15,S
1.2,1,84.81,3,2538.49,0,11,0,0,0,0,4,1,3537.47,1,1460.69,0,0,0,0,0,0,0,0,0,0,0,0,1,14181.84,1,1,108810.33,1,104075.14,0,0,20,1,7,113,,,0,1,1,B5,S
1,1,47.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76.67,0,0,10,1,8,86,56,679,0,1,0,B3,U
11.6,1,67.99,2,1015.87,0,6,0,0,0,1,0,0,0,1,740.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,1,10,107,51,724,0,1,0,B2,U
5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30.65,0,0,79,1,12,127,53,700,0,1,0,B7,R
6.9,1,4739.33,2,739.55,0,1,1,0,0,0,0,0,0,1,197.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,11,103,59,722,0,1,0,B4,U
33.4,1,47154.04,1,2731.76,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48152.5,0,0,0,0,0,0,0,53,0,8,204,35,607,0,1,1,B2,S
42.3,0,0,0,0,0,0,0,0,0,0,0,1,354.27,1,554.86,0,0,1,27300,0,0,0,0,0,0,0,0,1,15023.35,0,0,0,1,88.15,0,1,18,0,3.5,104,,,0,1,1,B4,U
4.3,1,1372.37,3,2776.17,0,11,0,0,0,,0,1,485.87,1,5507.71,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,24,1,7.5,92,42,626,0,1,1,B18,U
,1,1289.1,2,1551.33,0,2,0,0,0,0,4,0,0,1,331.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,518.89,1,1,,,,,,738,0,1,1,B4,S
0.8,1,87.44,1,25.77,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,1,9.5,135,31,683,0,1,0,B3,R
4.6,1,1630.89,2,1957.61,0,2,0,0,0,2,1,0,0,1,625,3,307.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,604,0,1,0,B2,U
,1,7306.49,3,5266.59,0,9,1,0,0,,0,1,232.08,1,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,40,1,10,116,37,646,0,1,0,B15,S
2.1,1,645.87,3,1592.02,0,7,0,0,0,,1,1,0,1,2042.74,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,36,0,6.5,106,46,616,0,1,0,B14,S
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3618.05,0,0,74,1,8,120,35,622,0,1,1,B8,R
6.7,1,4592.38,4,4007.31,0,6,1,0,0,0,4,1,533.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18117.49,0,0,0,0,0,0,0,,,,,,655,0,1,0,B16,R
,1,1949.8,3,1584.69,0,9,1,0,0,0,2,0,0,0,0,0,0,1,32000,1,6684.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,8,94,62,654,0,1,1,B3,S
20.7,1,7681.13,1,655.92,0,5,1,0,0,0,1,1,96092.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6916.21,0,0,0,1,0,0,0,38,0,3.5,125,52,737,0,1,1,B2,R
6.7,1,409.6,3,1611.3,0,5,1,0,0,3,0,0,0,1,493.76,3,118.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,8,111,68,722,0,1,0,B9,U
0.8,1,5984.07,3,7511.12,0,4,1,0,0,0,3,0,0,1,57.95,0,0,1,7800,0,0,1,0,0,0,0,0,0,0,0,1,370425.55,1,332130.05,0,0,30,1,7,116,35,690,0,1,0,B1,S
3.3,1,85.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,9,116,45,639,0,1,1,B4,U
28.1,1,244.71,3,1281.24,0,19,0,0,0,0,3,0,0,1,120.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1201.18,0,0,,,,,,,0,1,0,B2,U
1.5,1,209.02,4,683.83,1,6,1,0,0,4,2,0,0,1,250.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,6,122,69,706,0,1,0,B13,S
