ACCTAGE,DDA,DDABAL,DEP,DEPAMT,CASHBK,CHECKS,DIRDEP,NSF,NSFAMT,PHONE,TELLER,SAV,SAVBAL,ATM,ATMAMT,POS,POSAMT,CD,CDBAL,IRA,IRABAL,LOC,LOCBAL,INV,INVBAL,ILS,ILSBAL,MM,MMBAL,MMCRED,MTG,MTGBAL,CC,CCBAL,CCPURC,SDB,INCOME,HMOWN,LORES,HMVAL,AGE,CRSCORE,MOVED,INAREA,INS,BRANCH,RES
3.5,1,850.82,2,560.09,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1,11.5,93,48,655,0,1,0,B8,S
4.1,1,15920.69,2,4705.56,0,6,0,0,0,1,0,0,0,1,5494.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,1,9.5,171,65,673,0,1,0,B3,U
3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,740,0,1,1,B5,S
4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,970.51,0,0,0,0,0,0,0,0,0,1,3989.33,0,0,25,0,4.5,93,53,722,0,1,0,B1,S
1.3,1,4242.29,2,5334.92,0,10,0,0,0,,11,1,516.41,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,46,0,3,121,43,588,0,1,1,B15,S
5.7,1,9921.21,2,5526.33,0,14,1,0,0,0,2,1,10112.75,1,169.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,413.42,0,0,77,1,10,135,30,632,0,1,0,B16,R
,1,35.85,2,1363.39,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10158.53,0,0,0,0,0,1,1974.11,0,0,30,1,13,89,45,687,0,1,0,B3,U
2.2,1,2901.97,1,1647.07,0,2,0,0,0,0,1,1,13354.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29.4,1,0,29,0,7,113,42,719,0,1,1,B17,R
6.3,1,17481.33,1,16497.67,0,2,0,0,0,0,1,1,11783.27,0,0,0,0,1,4900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,39,0,3.5,143,31,651,0,1,1,B4,U
0.7,1,1051.48,2,2538.5,0,2,0,0,0,0,4,1,14618.61,1,28.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,679,0,1,0,B4,R
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,0,5.5,97,39,645,0,0,0,B4,S
0.9,1,39.77,2,405.05,0,0,1,1,7.35,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,45,1,10.5,117,66,675,0,1,0,B14,U
4.5,1,1771.79,2,3980.11,0,18,0,0,0,2,1,1,2088.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0,5.5,134,38,680,0,1,0,B4,S
3.2,1,321.49,1,565.09,0,0,0,0,0,0,1,0,0,1,237.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,4.5,116,57,726,0,1,0,B5,S
4,1,946.01,2,4283.9,0,5,0,0,0,0,2,1,9312.16,1,7904.19,0,0,1,8000,1,5375.67,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,0,7,111,56,630,0,1,1,B1,R
0.8,1,101.21,2,608.65,0,3,0,1,22.21,0,3,1,564.79,1,181.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,2.5,122,,,0,1,0,B2,U
3.6,1,1145.21,2,2008.2,0,16,1,0,0,0,2,1,1525.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,1,7,117,28,570,0,1,0,B4,U
0.7,1,391.17,2,3720.16,0,5,0,0,0,1,2,1,5391.07,1,2616.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1,11,103,49,656,0,1,0,B4,S
1.5,1,406.23,2,1518.3,0,2,0,1,8.77,0,0,1,0.04,1,2365.59,4,184.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,639,0,1,0,B4,S
22.1,1,808.65,1,558.05,0,3,0,0,0,0,1,1,17648.85,0,0,0,0,1,76000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,4,92,68,659,0,1,1,B4,S
2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1080.6,0,0,36,1,9,105,55,697,0,1,1,B8,S
9.2,1,770.59,3,2196.69,0,39,0,1,26.01,0,0,0,0,1,1724.2,3,152.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4420.92,1,1,16,0,5,104,25,651,0,1,0,B4,S
4.3,0,0,0,0,0,0,0,0,0,0,0,1,670.07,1,1953.77,0,0,0,0,1,1631.36,0,0,1,3062.13,0,0,0,0,0,0,0,1,207,1,0,,,,,,,0,1,0,B12,U
1.4,1,256.56,5,1623.53,0,3,1,0,0,2,6,0,0,1,291.03,5,116.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,3,105,38,663,0,1,0,B3,U
3.4,1,565.92,3,5063.83,0,4,0,0,0,0,6,1,40342.75,1,348.39,2,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,707,0,1,1,B5,U
10.8,1,1245.88,2,2388.54,0,5,0,0,0,0,0,1,1659.66,1,3059.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28.23,1,0,39,0,5,133,32,721,0,1,0,B1,R
12.8,1,86.39,1,786.36,0,4,1,0,0,0,3,0,0,0,0,0,0,1,8900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,9,112,30,611,0,1,0,B7,U
3.8,0,0,0,0,0,0,0,0,0,,0,1,390.54,1,2217.68,,,1,2200,1,1178.03,1,7437.44,,,0,0,0,0,0,0,0,,,,0,95,0,6,141,27,653,0,1,0,B15,U
20.2,1,1834.93,2,680.64,0,5,1,0,0,0,3,0,0,0,0,0,0,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,55,0,6,117,71,768,0,1,1,B8,U
15.9,1,1488.11,2,1888,0,7,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,414.15,0,0,,,,,,709,0,1,0,B4,U
0.5,1,4244.86,2,6592.39,0,15,0,0,0,0,1,1,1718.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,10,105,60,676,0,1,0,B4,U
1.5,1,329.64,3,1615.88,0,4,1,0,0,,0,1,4.67,1,384.89,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,20,1,17.5,107,79,719,0,1,0,B15,R
5.2,1,32.36,3,917.07,0,4,0,0,0,2,1,0,0,1,901.21,4,47.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,7,140,42,627,1,1,0,B8,S
3.2,1,13274.03,5,17351.38,0,11,1,0,0,1,2,0,0,1,14748.82,6,352.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1374.76,1,0,28,1,9,136,68,685,0,1,0,B16,R
1.1,1,2163.09,2,5474.56,0,5,0,0,0,7,2,0,0,1,447.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,652,0,1,0,B2,S
0.7,1,275.67,1,445.94,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,711,0,1,0,B5,U
3.3,1,806.44,7,2200.2,0,5,0,0,0,0,0,1,609.32,1,3075.01,3,76.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,592,0,1,1,B2,U
6.8,1,761.55,2,1395.71,0,2,0,0,0,0,0,1,16845.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1739.83,0,0,,,,,,,0,1,1,B6,S
,1,3333.23,1,3286.61,0,3,0,0,0,0,3,0,0,1,249.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3386.3,1,0,49,1,9,119,47,677,0,1,1,B16,R
1.3,1,29.76,2,242.16,1,0,1,0,0,1,3,0,0,1,67.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,3.5,128,40,630,0,1,0,B6,U
12.6,1,10083.17,1,525.81,0,1,1,0,0,,0,1,50512.46,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,19,0,3.5,119,66,725,0,1,1,B15,U
13.3,1,26868.18,2,12500.8,0,16,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,6,175,42,738,0,1,1,B3,U
2.9,1,245.96,3,780.31,0,1,0,0,0,0,0,1,676.7,1,1612.54,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,537,0,0,30,0,3,109,43,694,0,1,1,B13,R
2.9,1,11.58,1,12.38,0,0,0,0,0,,0,1,3259.45,0,0,,,1,1300,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,36,1,6.5,94,48,704,0,1,1,B15,U
17.3,1,244.15,1,530.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,1,8.5,124,59,649,0,1,0,B13,S
21.4,1,3683.54,3,6965.75,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17838.91,0,0,0,1,297.92,0,0,71,1,9.5,121,75,757,0,1,0,B8,U
2.3,1,404.69,3,1288.6,0,2,0,1,17.03,0,3,0,0,1,37.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3.5,93,39,630,0,1,0,B4,R
1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5382.31,0,0,0,0,0,0,0,0,0,0,0,1,5297.91,0,0,21,1,10,95,49,693,0,0,1,B3,U
4,1,49.71,4,1557.19,0,3,1,1,14.28,6,6,0,0,1,1062.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,3.5,88,34,646,0,1,1,B3,S
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53300,1,10535.86,0,0,0,0,0,0,1,15072.51,0,0,0,0,0,0,1,85,1,8,116,26,679,0,1,1,B5,U
0.3,1,208.79,2,295.77,0,0,0,0,0,0,2,0,0,1,448.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,665,0,1,1,B2,U
3.3,1,82.13,4,1243.49,0,3,0,0,0,2,0,1,0.46,1,1541.66,9,197.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,685,0,1,0,B2,S
4.1,1,22.78,4,1480.16,0,6,1,0,0,2,0,1,1656.3,1,770.12,4,254.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,677,0,1,1,B4,S
10,1,3554.83,5,6576.92,0,8,0,0,0,0,6,1,1842.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1015.66,0,0,32,1,10.5,99,53,677,0,1,0,B16,R
1.6,1,2089.46,7,6517.28,0,10,1,0,0,0,1,1,1903.24,1,3205.47,2,134.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,4.5,100,53,651,0,1,0,B5,R
13.3,1,885.96,2,1048.21,0,5,1,0,0,,3,1,3984.99,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,58,1,8.5,115,44,660,0,1,1,B14,S
2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14990.65,0,0,0,1,0,0,1,,,,,,671,0,1,1,B2,U
2.9,1,461,3,1243.97,0,2,0,1,16.17,,8,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,1,65359.94,,,,0,,1,,,,720,0,1,0,B15,U
5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14889.38,0,0,0,1,0,0,0,60,1,7,113,43,719,0,1,1,B4,U
,1,732.07,3,2431.96,0,17,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120.79,0,0,45,1,9,109,60,693,0,1,0,B8,R
4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15101.43,0,0,0,0,0,0,0,97,1,6,132,57,700,0,1,0,B6,R
5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54300,0,0,1,13.05,0,0,0,0,1,14999.57,0,1,36726.65,1,35375.33,1,0,60,1,7.5,122,37,706,0,1,0,B3,R
4.3,1,733.26,2,701.34,0,5,0,0,0,0,0,0,0,1,946.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,4.5,107,53,693,0,1,0,B4,U
,1,588.6,3,1537,0,2,0,0,0,0,0,0,0,1,2536.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,3.5,112,37,692,0,1,0,B4,S
0.5,1,-0.29,1,56.05,0,0,0,0,0,0,0,0,0,1,130.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,6.5,101,25,652,1,1,0,B1,S
27,1,846.08,2,2228.98,0,12,0,0,0,1,0,1,80.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3637.47,1,0,84,1,10,129,56,698,0,1,1,B4,U
4.3,1,131.72,2,547.39,0,4,0,1,0.34,0,0,0,0,1,1117.01,2,85.69,0,0,0,0,0,0,0,0,0,0,1,14958.54,1,0,0,0,0,0,1,25,1,9.5,105,47,664,0,1,1,B2,S
,1,5399.89,3,4632.91,0,4,0,0,0,0,2,1,1899.8,1,4797.42,0,0,0,0,0,0,0,0,0,0,1,10538.66,0,0,0,0,0,1,1404.06,2,0,80,0,4,129,27,632,0,1,1,B6,R
25.3,1,10201.44,1,1858.03,0,4,1,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,33,1,5.5,119,67,688,0,1,0,B18,S
4.4,1,1500.73,2,2469.92,0,1,0,0,0,0,1,1,12403.93,1,3677.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,482.63,0,0,,,,,,,0,1,1,B4,U
,0,0,0,0,0,0,0,0,0,0,0,1,8554.42,0,0,0,0,0,0,1,1089.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,7,133,56,671,0,1,0,B5,S
4.1,1,617.07,2,1611.6,0,1,1,0,0,0,0,0,0,1,267.5,1,73.55,0,0,1,2470.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,1,7,124,43,659,0,1,1,B2,S
0.4,1,841.04,3,1013.56,0,1,1,0,0,0,7,0,0,1,820.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1,6,99,37,647,0,1,0,B13,S
1.8,1,509.97,2,1218.1,0,2,0,0,0,0,4,1,417.68,1,85.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,1,11,0,8,83,42,702,0,1,0,B5,R
,1,161.39,2,1160.53,0,3,0,1,12.61,2,0,0,0,1,1630.07,5,98.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,1,9.5,96,40,677,0,1,0,B3,U
3,1,90.46,7,1444.89,0,4,1,0,0,7,6,0,0,1,1532.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,14,87,70,681,0,1,0,B1,R
4.3,1,1253.35,4,2932.98,0,12,1,0,0,2,4,1,21108.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,88,44,725,0,1,1,B9,R
8.9,1,1403.63,4,1823.47,0,9,1,0,0,1,0,1,39.08,1,228.1,5,219.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,34,1,7.5,103,45,676,0,1,0,B17,R
1.8,1,16.92,2,203.47,0,0,1,0,0,0,0,0,0,1,159.56,3,21.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1,11,102,66,707,0,1,0,B1,U
3.8,1,3108.35,4,4705.29,0,12,1,0,0,1,3,1,18891.56,1,1682.49,0,0,0,0,0,0,0,0,0,0,1,10189.11,0,0,0,0,0,1,3084.1,0,0,160,1,4.5,157,30,619,0,1,1,B7,S
4.4,1,756.2,2,54766.64,0,5,1,0,0,0,1,0,0,1,306.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,4,100,54,690,0,1,0,B3,U
3.9,1,600.13,2,682.55,0,3,0,0,0,0,1,1,6361.7,1,887.38,0,0,1,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78.2,0,0,14,0,5.5,113,,,0,1,1,B3,U
4.1,1,10.14,0,0,0,0,0,0,0,0,0,1,72.89,0,0,0,0,0,0,1,607.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,6.5,102,43,635,0,1,0,B3,R
3.7,1,1494.6,1,734.49,0,6,1,0,0,0,0,1,12887.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,9,96,47,665,0,1,1,B1,S
12.8,1,333.25,3,548.34,0,3,0,1,6.62,0,4,1,112.64,1,127.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,78,56,698,0,1,0,B1,U
1.5,1,311.69,2,721.23,1,0,0,0,0,0,6,0,0,1,989.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,6,119,56,705,0,1,0,B4,U
0.8,1,2025.14,2,1282.48,0,6,1,0,0,1,4,1,1320.15,1,28.56,9,550.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,8,104,28,673,0,1,0,B5,S
4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,627,0,1,0,B2,U
1.5,1,838.98,1,56.37,0,0,0,0,0,0,1,1,2799.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,683,0,1,1,B4,U
2.8,1,108.47,3,838.3,0,4,0,1,8.5,0,0,0,0,1,131.81,0,0,0,0,0,0,0,0,0,0,0,0,1,15050.24,1,0,0,0,0,0,0,74,0,8,109,64,680,0,1,0,B5,U
2.3,1,36.52,5,882.86,0,1,0,1,5.62,1,0,0,0,1,0,5,198.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,1,8,115,50,675,0,1,0,B4,U
4.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.36,0,0,4,0,4,99,55,697,0,1,0,B3,U
11,1,2292.33,3,5153.07,0,14,0,0,0,2,0,0,0,1,4158,6,250.81,0,0,0,0,0,0,0,0,1,10328.48,0,0,0,0,0,1,5659.07,0,0,70,0,3.5,129,46,679,0,1,0,B4,S
8.2,1,6070.23,1,4927.7,0,29,1,0,0,,4,1,10562.96,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,1,47,1,8.5,121,,,0,1,0,B14,U
4.2,1,972.52,2,1228.36,0,6,0,0,0,0,2,1,71.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,8,94,42,711,0,1,1,B8,U
4.5,1,2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,1,8,97,,,0,0,0,B5,R
17.8,1,27393.38,6,12578.88,0,25,1,0,0,1,9,1,2920.42,1,5791.51,0,0,1,7900,0,0,0,0,0,0,1,12565.28,0,0,0,0,0,1,255206.58,0,0,35,1,10,136,62,671,0,1,0,B16,R
28.5,1,168.24,5,1316.87,0,15,1,0,0,,0,1,133.32,1,717.91,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,25,0,5.5,97,36,736,0,1,0,B15,S
3.6,1,1055.21,5,1802.56,0,8,1,0,0,0,5,1,17523.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,47,1,9.5,97,21,633,0,1,0,B3,U
6.8,1,839.23,5,2752.21,0,6,0,0,0,0,2,1,819.28,1,1841.16,3,92.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,6,101,63,687,0,1,0,B3,S
19.3,1,3900.29,4,5415.33,0,13,0,0,0,0,2,0,0,1,4056.17,7,514.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,1,11.5,118,61,641,0,1,0,B1,S
4,1,4848.44,2,888.86,0,1,1,1,18.47,1,0,1,2813.04,1,87.81,0,0,0,0,1,5648.1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28,1,6,102,91,747,0,1,0,B2,R
10.2,1,4680.77,3,1909.07,0,11,0,0,0,2,7,0,0,1,617.12,5,200.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5099.85,0,0,22,0,6.5,110,34,580,0,1,1,B4,U
0.5,1,6239.41,2,2408.54,0,0,0,0,0,0,1,0,0,1,3727.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,110,40,714,0,1,0,B7,R
4.8,1,645.4,0,0,0,0,0,0,0,0,0,1,413.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,1,9.5,116,43,710,0,1,0,B2,R
7.5,1,11282.56,2,3245.74,0,3,1,0,0,0,0,0,0,1,118.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2.5,125,20,649,0,1,1,B7,S
2.3,1,158.62,3,720.2,0,1,0,1,22.72,1,1,1,8.23,1,384.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,662,0,1,0,B2,R
0.5,1,702.43,3,1470.54,0,0,0,0,0,0,2,0,0,1,787.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,4.5,103,31,612,0,1,0,B12,U
2.7,1,105.19,3,759.07,0,2,1,0,0,2,0,0,0,1,640.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,14.5,88,84,701,0,1,0,B3,S
1.8,1,766.1,5,3281.6,0,8,1,1,7.96,3,0,1,0.07,1,2976.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1,14,90,74,688,0,1,0,B4,S
12.9,1,2232.61,5,8106.31,0,16,0,0,0,0,2,1,25021.94,1,9211.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-26.75,0,0,7,1,12,91,38,636,0,1,0,B1,U
0.8,1,263.26,3,1000.63,0,3,0,0,0,0,1,0,0,1,1018.87,2,42.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1,9.5,124,34,704,0,1,0,B4,U
13.9,1,351.04,2,824.18,0,5,0,0,0,0,0,1,4026.31,1,934.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1,11,90,50,631,0,1,0,B3,S
0.8,1,3837.01,2,2837.8,0,2,0,0,0,0,2,1,3406.88,1,28.77,1,129.83,1,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,65,1,8,126,81,698,0,1,1,B3,U
4,1,440.33,2,1028.62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,0,5,122,36,625,0,1,0,B4,R
3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,96,0,2.5,140,31,647,0,0,1,B16,R
0.4,1,114.13,0,0,0,0,0,0,0,0,0,1,2770.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34.51,0,0,41,0,4,117,47,604,0,1,1,B1,S
4.3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,34,0,6,112,49,714,0,0,0,B15,S
1.8,1,1123.76,3,2353.18,0,3,0,0,0,,1,0,0,1,342.28,,,1,3300,0,0,0,0,,,0,0,0,0,0,0,0,,,,0,38,0,5,103,51,663,0,1,0,B14,S
0.7,1,75.53,4,1149.93,0,8,0,1,18.08,0,6,1,4.28,1,1217.42,3,98.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,11,103,52,646,1,1,0,B5,S
1,1,315.61,2,667.3,0,4,0,0,0,1,0,0,0,1,987.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,14,105,59,707,0,1,0,B7,U
2.4,1,876.13,2,2861.92,0,4,0,0,0,1,1,0,0,1,3177.1,0,0,0,0,0,0,1,4341.82,0,0,0,0,0,0,0,0,0,1,4660.29,1,0,,,,,,647,0,1,0,B2,R
1.3,1,60.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,1,7.5,103,54,618,0,0,0,B4,R
0.8,1,2125.38,3,3854.42,0,3,1,0,0,1,1,0,0,1,1082.33,4,197.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,854.93,0,0,,,,,,625,0,1,1,B2,S
11.8,1,382.39,1,387.57,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127.04,0,0,36,0,6,114,21,651,0,1,0,B4,S
1.5,1,6886.2,2,6522.85,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30637.46,0,0,0,0,1,19764.4,0,0,0,1,32242.26,0,0,,,,,,667,0,1,1,B2,S
1.4,1,1062.1,6,3147.19,0,19,0,0,0,1,4,0,0,1,554.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,12,118,59,696,0,1,0,B4,U
1,1,453.57,3,1572.24,0,4,0,1,2.91,0,3,1,1227.25,1,598.25,1,51.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,4,98,25,645,0,1,0,B8,R
0.7,1,1055.5,2,1557.28,0,3,0,0,0,0,2,1,156.88,1,1656.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,7.5,126,53,725,0,1,1,B5,U
